code,name,date,count,ratio,year,month
600229,城市传媒,2010-06-30,8554.20,21.61,2010,6
600308,华泰股份,2010-06-30,6823.19,10.52,2010,6
600866,*ST星湖,2010-06-30,10124.07,19.43,2010,6
601158,重庆水务,2010-06-30,22500.00,4.69,2010,6
600122,宏图高科,2010-06-29,6340.80,11.20,2010,6
600837,海通证券,2010-06-29,76343.77,9.28,2010,6
000001,平安银行,2010-06-28,18125.57,5.84,2010,6
000541,佛山照明,2010-06-28,31.85,0.03,2010,6
000589,黔轮胎A,2010-06-28,8484.35,33.36,2010,6
000887,中鼎股份,2010-06-28,25199.61,59.22,2010,6
000990,诚志股份,2010-06-28,884.96,2.98,2010,6
002158,汉钟精机,2010-06-28,29.89,0.16,2010,6
002253,川大智胜,2010-06-28,748.80,10.00,2010,6
300063,天龙集团,2010-06-28,340.00,5.08,2010,6
300064,豫金刚石,2010-06-28,760.00,5.00,2010,6
300065,海兰信,2010-06-28,277.00,5.00,2010,6
300066,三川智慧,2010-06-28,260.00,5.00,2010,6
600382,广东明珠,2010-06-28,1708.73,5.00,2010,6
600845,宝信软件,2010-06-28,11933.17,45.50,2010,6
000919,金陵药业,2010-06-25,2367.88,4.70,2010,6
002243,通产丽星,2010-06-25,368.13,1.43,2010,6
600720,祁连山,2010-06-25,7900.00,16.63,2010,6
000423,东阿阿胶,2010-06-23,12108.14,18.51,2010,6
000505,*ST珠江,2010-06-23,259.90,0.61,2010,6
000802,北京文化,2010-06-23,1185.70,8.62,2010,6
002375,亚厦股份,2010-06-23,1059.99,5.02,2010,6
002376,新北洋,2010-06-23,760.00,5.07,2010,6
002377,国创高新,2010-06-23,540.00,5.05,2010,6
600020,中原高速,2010-06-23,10701.77,5.00,2010,6
600719,大连热电,2010-06-23,6656.69,32.91,2010,6
000611,*ST天首,2010-06-22,1380.80,4.29,2010,6
000683,远兴能源,2010-06-22,31010.49,40.39,2010,6
000625,长安汽车,2010-06-21,62226.39,26.76,2010,6
300059,东方财富,2010-06-21,700.00,5.00,2010,6
300061,康耐特,2010-06-21,300.00,5.00,2010,6
300062,中能电气,2010-06-21,400.00,5.20,2010,6
600229,城市传媒,2010-06-21,8000.00,20.21,2010,6
600293,三峡新材,2010-06-21,12990.84,37.71,2010,6
600329,中新药业,2010-06-21,17780.54,48.10,2010,6
002372,伟星新材,2010-06-18,1267.99,5.00,2010,6
002373,千方科技,2010-06-18,350.00,5.11,2010,6
002374,丽鹏股份,2010-06-18,270.00,5.05,2010,6
600730,中国高科,2010-06-18,7149.37,24.37,2010,6
002137,麦达数字,2010-06-17,19500.00,74.96,2010,6
002138,顺络电子,2010-06-17,5833.83,45.03,2010,6
002245,澳洋顺昌,2010-06-17,869.06,4.76,2010,6
002366,台海核电,2010-06-17,669.99,5.02,2010,6
002367,康力电梯,2010-06-17,804.00,5.02,2010,6
002368,太极股份,2010-06-17,499.99,5.06,2010,6
002369,卓翼科技,2010-06-17,499.99,5.00,2010,6
002370,亚太药业,2010-06-17,600.00,5.00,2010,6
002371,七星电子,2010-06-17,331.19,5.10,2010,6
600175,美都能源,2010-06-17,37620.00,33.20,2010,6
600497,驰宏锌锗,2010-06-17,6400.00,6.35,2010,6
600712,南宁百货,2010-06-17,3268.63,18.83,2010,6
000955,欣龙控股,2010-06-11,1271.94,4.34,2010,6
600753,东方银星,2010-06-11,768.00,6.00,2010,6
000416,民生控股,2010-06-10,11998.14,22.56,2010,6
000725,京东方A,2010-06-10,375000.00,45.27,2010,6
000777,中核科技,2010-06-10,5483.52,27.20,2010,6
600360,华微电子,2010-06-10,2360.00,4.52,2010,6
600810,神马股份,2010-06-10,23417.21,52.95,2010,6
600321,国栋建设,2010-06-09,1138.80,5.00,2010,6
600879,航天电子,2010-06-08,1938.00,2.39,2010,6
000756,新华制药,2010-06-07,16492.07,36.06,2010,6
000799,酒鬼酒,2010-06-07,3238.21,10.69,2010,6
002363,隆基机械,2010-06-07,600.00,5.00,2010,6
002364,中恒电气,2010-06-07,336.00,5.03,2010,6
002365,永安药业,2010-06-07,470.00,5.03,2010,6
600107,美尔雅,2010-06-07,9088.24,25.25,2010,6
600149,廊坊发展,2010-06-07,1431.78,3.77,2010,6
600606,绿地控股,2010-06-07,12432.80,28.96,2010,6
600767,运盛医疗,2010-06-04,8865.91,26.00,2010,6
601601,中国太保,2010-06-04,10466.01,1.22,2010,6
002360,同德化工,2010-06-03,300.00,5.00,2010,6
002361,神剑股份,2010-06-03,400.00,5.00,2010,6
002362,汉王科技,2010-06-03,540.00,5.04,2010,6
000729,燕京啤酒,2010-06-02,1696.02,1.40,2010,6
600698,湖南天雁,2010-06-01,413.11,0.43,2010,6
000539,粤电力A,2010-07-30,71.37,0.03,2010,7
300076,GQY视讯,2010-07-30,272.80,5.15,2010,7
300078,思创医惠,2010-07-30,340.00,5.08,2010,7
300079,数码视讯,2010-07-30,560.00,5.00,2010,7
000338,潍柴动力,2010-07-29,8069.45,9.69,2010,7
002395,双象股份,2010-07-29,450.00,5.03,2010,7
002397,梦洁股份,2010-07-29,320.00,5.08,2010,7
600643,爱建集团,2010-07-29,4.45,0.01,2010,7
000518,四环生物,2010-07-28,12828.31,12.46,2010,7
000592,平潭发展,2010-07-28,487.86,0.84,2010,7
600328,兰太实业,2010-07-28,14052.51,39.13,2010,7
601107,四川成渝,2010-07-28,65745.00,21.50,2010,7
601369,陕鼓动力,2010-07-28,2184.93,2.00,2010,7
000753,漳州发展,2010-07-27,1581.51,5.00,2010,7
002013,中航机电,2010-07-27,702.00,4.20,2010,7
300072,三聚环保,2010-07-27,500.00,5.14,2010,7
300073,当升科技,2010-07-27,400.00,5.00,2010,7
300074,华平股份,2010-07-27,200.00,5.00,2010,7
300075,数字政通,2010-07-27,280.00,5.00,2010,7
600356,恒丰纸业,2010-07-27,5300.00,27.46,2010,7
600988,赤峰黄金,2010-07-27,800.26,8.03,2010,7
600725,*ST云维,2010-07-26,35881.56,58.23,2010,7
000008,神州高铁,2010-07-23,2193.74,29.79,2010,7
000650,仁和药业,2010-07-23,9000.00,21.42,2010,7
002392,北京利尔,2010-07-23,675.00,5.00,2010,7
002393,力生制药,2010-07-23,920.00,5.04,2010,7
002394,联发股份,2010-07-23,539.99,5.00,2010,7
300067,安诺其,2010-07-23,540.00,5.05,2010,7
600217,中再资环,2010-07-22,320.00,0.48,2010,7
600736,苏州高新,2010-07-22,36.00,0.04,2010,7
002250,联化科技,2010-07-21,3148.38,12.83,2010,7
300068,南都电源,2010-07-21,1240.00,5.00,2010,7
300069,金利华电,2010-07-21,300.00,5.00,2010,7
300070,碧水源,2010-07-21,740.00,5.03,2010,7
300071,华谊嘉信,2010-07-21,260.00,5.02,2010,7
600318,新力金融,2010-07-21,11938.57,49.33,2010,7
600703,三安光电,2010-07-21,400.00,0.72,2010,7
002143,印纪传媒,2010-07-20,11917.20,74.25,2010,7
000584,友利控股,2010-07-19,4253.03,10.40,2010,7
002142,宁波银行,2010-07-19,141500.00,56.60,2010,7
002277,友阿股份,2010-07-19,11613.60,33.26,2010,7
600376,首开股份,2010-07-19,33995.00,29.57,2010,7
600611,大众交通,2010-07-19,32717.94,20.76,2010,7
601009,南京银行,2010-07-19,87820.86,36.78,2010,7
000631,顺发恒业,2010-07-16,1545.83,1.48,2010,7
002390,信邦制药,2010-07-16,433.99,5.00,2010,7
002391,长青股份,2010-07-16,500.00,5.05,2010,7
000506,中润资源,2010-07-14,5085.52,6.57,2010,7
600048,保利地产,2010-07-14,35033.17,7.66,2010,7
000584,友利控股,2010-07-13,6709.34,16.41,2010,7
002387,黑牛食品,2010-07-13,669.99,5.02,2010,7
002388,新亚制程,2010-07-13,559.99,5.04,2010,7
002389,南洋科技,2010-07-13,339.99,5.08,2010,7
600768,宁波富邦,2010-07-13,7.20,0.05,2010,7
002140,东华科技,2010-07-12,16728.36,60.01,2010,7
002275,桂林三金,2010-07-12,8548.30,18.83,2010,7
002276,万马股份,2010-07-12,5634.78,14.09,2010,7
601168,西部矿业,2010-07-12,67230.00,28.21,2010,7
002384,东山精密,2010-07-09,799.99,5.00,2010,7
002385,大北农,2010-07-09,1215.99,3.03,2010,7
002386,天原集团,2010-07-09,2000.00,5.00,2010,7
600576,万家文化,2010-07-09,11447.12,52.49,2010,7
000417,合肥百货,2010-07-08,148.42,0.31,2010,7
600243,青海华鼎,2010-07-08,5000.00,21.11,2010,7
600745,中茵股份,2010-07-08,1217.45,3.72,2010,7
600213,亚星客车,2010-07-06,10657.25,48.44,2010,7
600861,北京城乡,2010-07-06,1584.02,5.00,2010,7
000895,双汇发展,2010-07-05,31180.50,51.45,2010,7
002265,西仪股份,2010-07-05,1053.48,3.62,2010,7
600088,中视传媒,2010-07-05,1183.65,5.00,2010,7
600486,扬农化工,2010-07-05,4926.93,28.62,2010,7
600827,百联股份,2010-07-05,2797.28,5.92,2010,7
000888,峨眉山A,2010-07-02,1678.66,7.14,2010,7
000900,现代投资,2010-07-02,10852.52,27.19,2010,7
000951,中国重汽,2010-07-02,1650.84,3.94,2010,7
002381,双箭股份,2010-07-02,400.00,5.13,2010,7
002382,蓝帆医疗,2010-07-02,399.99,5.00,2010,7
002383,合众思壮,2010-07-02,600.00,5.00,2010,7
002139,拓邦股份,2010-07-01,6049.34,36.01,2010,7
002378,章源钨业,2010-07-01,859.99,2.01,2010,7
002380,科远股份,2010-07-01,339.99,5.00,2010,7
600280,中央商场,2010-07-01,717.71,5.00,2010,7
601101,昊华能源,2010-07-01,2200.00,4.85,2010,7
000686,东北证券,2010-08-30,44501.13,69.61,2010,8
002284,亚太股份,2010-08-30,2150.40,11.24,2010,8
002285,世联行,2010-08-30,1439.42,6.62,2010,8
002286,保龄宝,2010-08-30,3968.22,38.16,2010,8
002413,雷科防务,2010-08-30,740.00,5.03,2010,8
002415,海康威视,2010-08-30,999.99,2.00,2010,8
002416,爱施德,2010-08-30,1000.00,2.03,2010,8
000630,铜陵有色,2010-08-26,43000.00,33.22,2010,8
300085,银之杰,2010-08-26,300.00,5.00,2010,8
300086,康芝药业,2010-08-26,500.00,5.00,2010,8
300087,荃银高科,2010-08-26,260.00,4.92,2010,8
300088,长信科技,2010-08-26,630.00,5.02,2010,8
600550,保变电气,2010-08-26,56432.00,48.32,2010,8
600723,首商股份,2010-08-26,2060.58,5.03,2010,8
002409,雅克科技,2010-08-25,560.00,5.05,2010,8
002410,广联达,2010-08-25,600.00,5.00,2010,8
002411,必康股份,2010-08-25,435.99,5.07,2010,8
002412,汉森制药,2010-08-25,380.00,5.13,2010,8
600408,安泰集团,2010-08-25,15900.00,15.79,2010,8
002160,常铝股份,2010-08-23,7650.00,45.00,2010,8
002161,远望谷,2010-08-23,12330.92,48.02,2010,8
002162,悦心健康,2010-08-23,30209.81,72.27,2010,8
002280,联络互动,2010-08-23,1040.22,9.72,2010,8
002281,光迅科技,2010-08-23,4200.00,26.25,2010,8
002282,博深工具,2010-08-23,2456.09,14.16,2010,8
002283,天润曲轴,2010-08-23,7200.00,30.00,2010,8
600069,银鸽投资,2010-08-23,11148.00,13.51,2010,8
600543,莫高股份,2010-08-23,111.70,0.35,2010,8
300081,恒信移动,2010-08-20,340.00,5.08,2010,8
300082,奥克股份,2010-08-20,540.00,5.00,2010,8
300083,劲胜精密,2010-08-20,500.00,5.00,2010,8
300084,海默科技,2010-08-20,320.00,5.00,2010,8
600029,南方航空,2010-08-20,330000.00,41.23,2010,8
600079,人福医药,2010-08-19,957.61,2.03,2010,8
002405,四维图新,2010-08-18,1119.99,2.80,2010,8
002406,远东传动,2010-08-18,940.00,5.03,2010,8
002407,多氟多,2010-08-18,539.99,5.05,2010,8
002408,齐翔腾达,2010-08-18,1300.00,5.01,2010,8
601788,光大证券,2010-08-18,57300.00,16.76,2010,8
002157,正邦科技,2010-08-17,3349.70,12.43,2010,8
002158,汉钟精机,2010-08-17,13380.61,73.63,2010,8
002159,三特索道,2010-08-17,4373.40,36.45,2010,8
600383,金地集团,2010-08-17,54462.86,12.18,2010,8
600408,安泰集团,2010-08-17,1800.00,1.79,2010,8
002154,报喜鸟,2010-08-16,18720.00,63.73,2010,8
002155,湖南黄金,2010-08-16,24106.70,44.04,2010,8
002156,通富微电,2010-08-16,24999.00,72.02,2010,8
600069,银鸽投资,2010-08-16,1200.00,1.45,2010,8
600133,东湖高新,2010-08-16,3132.89,6.31,2010,8
600449,宁夏建材,2010-08-16,5532.84,28.35,2010,8
600735,新华锦,2010-08-16,9632.44,46.09,2010,8
002151,北斗星通,2010-08-13,6800.00,74.77,2010,8
002152,广电运通,2010-08-13,17184.17,50.22,2010,8
002153,石基信息,2010-08-13,15052.80,67.20,2010,8
600192,长城电工,2010-08-12,13386.72,39.17,2010,8
600976,健民集团,2010-08-12,10.00,0.07,2010,8
002024,苏宁云商,2010-08-11,192564.86,27.52,2010,8
002146,荣盛发展,2010-08-11,101418.24,70.74,2010,8
002278,神开股份,2010-08-11,4253.44,19.52,2010,8
002279,久其软件,2010-08-11,1684.45,15.33,2010,8
002402,和而泰,2010-08-11,334.00,5.01,2010,8
002403,爱仕达,2010-08-11,1200.00,5.00,2010,8
002404,嘉欣丝绸,2010-08-11,670.00,5.02,2010,8
000948,南天信息,2010-08-10,802.75,3.81,2010,8
002148,北纬通信,2010-08-10,2041.20,27.00,2010,8
002149,西部材料,2010-08-10,6438.00,36.87,2010,8
002150,通润装备,2010-08-10,1170.00,7.48,2010,8
600273,嘉化能源,2010-08-10,10000.00,31.75,2010,8
000034,神州数码,2010-08-09,1470.87,4.11,2010,8
002032,苏泊尔,2010-08-09,13729.56,23.78,2010,8
002147,新光圆成,2010-08-09,1336.41,5.92,2010,8
600143,金发科技,2010-08-09,73673.38,52.76,2010,8
000430,张家界,2010-08-06,7513.59,34.15,2010,8
002398,建研集团,2010-08-06,600.00,5.00,2010,8
002399,海普瑞,2010-08-06,799.98,2.00,2010,8
002400,省广股份,2010-08-06,412.00,5.00,2010,8
002401,中海科技,2010-08-06,265.99,5.00,2010,8
000519,中兵红箭,2010-08-05,151.20,0.79,2010,8
000608,阳光股份,2010-08-05,21840.00,29.12,2010,8
000668,荣丰控股,2010-08-05,1197.88,8.16,2010,8
600398,海澜之家,2010-08-05,4733.18,7.32,2010,8
600701,*ST工新,2010-08-05,11130.00,22.31,2010,8
600707,彩虹股份,2010-08-05,720.00,0.98,2010,8
002123,梦网荣信,2010-08-04,2880.00,8.57,2010,8
002144,宏达高科,2010-08-03,755.18,4.99,2010,8
600186,莲花健康,2010-08-03,9716.26,9.15,2010,8
600589,广东榕泰,2010-08-03,6848.00,11.38,2010,8
300077,国民技术,2010-08-02,544.00,5.00,2010,8
600435,北方导航,2010-08-02,7650.74,10.27,2010,8
002297,博云新材,2010-09-30,8081.40,37.76,2010,9
000685,中山公用,2010-09-29,34.26,0.06,2010,9
002092,中泰化学,2010-09-29,16320.00,14.14,2010,9
002295,精艺股份,2010-09-29,4147.00,29.37,2010,9
002296,辉煌科技,2010-09-29,884.00,8.46,2010,9
002298,中电鑫龙,2010-09-29,3719.68,22.54,2010,9
600000,浦发银行,2010-09-29,117540.69,10.24,2010,9
600486,扬农化工,2010-09-29,2006.61,11.65,2010,9
600588,用友网络,2010-09-29,1649.15,2.02,2010,9
600703,三安光电,2010-09-29,6300.00,11.34,2010,9
000043,中航地产,2010-09-28,5600.00,25.19,2010,9
002174,游族网络,2010-09-28,4893.25,59.00,2010,9
600778,友好集团,2010-09-28,104.55,0.34,2010,9
002173,*ST创疗,2010-09-27,7500.00,74.63,2010,9
002396,星网锐捷,2010-09-27,880.00,5.01,2010,9
002437,誉衡药业,2010-09-27,700.00,5.00,2010,9
002438,江苏神通,2010-09-27,520.00,5.00,2010,9
002439,启明星辰,2010-09-27,500.00,5.06,2010,9
300080,易成新能,2010-09-27,700.00,5.00,2010,9
300089,文化长城,2010-09-27,500.00,5.00,2010,9
300090,盛运环保,2010-09-27,640.00,5.01,2010,9
300091,金通灵,2010-09-27,420.00,5.02,2010,9
600068,葛洲坝,2010-09-27,131938.78,37.83,2010,9
600082,海泰发展,2010-09-27,2000.00,3.09,2010,9
600150,中国船舶,2010-09-27,40000.00,60.37,2010,9
600362,江西铜业,2010-09-27,128207.49,42.41,2010,9
600588,用友网络,2010-09-27,268.86,0.33,2010,9
600676,交运股份,2010-09-27,35968.98,49.18,2010,9
002073,软控股份,2010-09-21,7518.45,10.13,2010,9
002168,深圳惠程,2010-09-21,19218.71,63.97,2010,9
002169,智光电气,2010-09-21,8935.95,53.90,2010,9
002170,芭田股份,2010-09-21,22680.00,74.47,2010,9
002171,楚江新材,2010-09-21,10286.70,63.10,2010,9
002172,澳洋科技,2010-09-21,30420.00,58.28,2010,9
601618,中国中冶,2010-09-21,12739.15,0.67,2010,9
002433,太安堂,2010-09-20,500.00,5.00,2010,9
002434,万里扬,2010-09-20,850.00,5.00,2010,9
002435,长江润发,2010-09-20,660.00,5.00,2010,9
002436,兴森科技,2010-09-20,558.60,5.00,2010,9
600499,科达洁能,2010-09-20,870.35,1.46,2010,9
601169,北京银行,2010-09-20,227203.28,36.48,2010,9
000004,国农科技,2010-09-17,1356.98,16.16,2010,9
000950,*ST建峰,2010-09-17,6313.69,10.54,2010,9
002011,盾安环境,2010-09-17,5000.00,13.43,2010,9
000517,荣安地产,2010-09-16,3069.64,2.89,2010,9
000762,西藏矿业,2010-09-16,4873.08,17.68,2010,9
000807,云铝股份,2010-09-16,6521.74,5.51,2010,9
000886,海南高速,2010-09-16,948.50,0.96,2010,9
002061,*ST江化,2010-09-16,5100.00,36.43,2010,9
002082,栋梁新材,2010-09-16,10146.30,42.63,2010,9
002003,伟星股份,2010-09-15,4561.50,21.99,2010,9
600760,*ST黑豹,2010-09-15,2730.05,10.00,2010,9
000429,粤高速A,2010-09-14,13.47,0.01,2010,9
600331,宏达股份,2010-09-14,20000.00,19.38,2010,9
600523,贵航股份,2010-09-14,2139.87,7.41,2010,9
000550,江铃汽车,2010-09-13,33.60,0.04,2010,9
002165,红宝丽,2010-09-13,11492.40,45.61,2010,9
002166,莱茵生物,2010-09-13,4826.69,37.26,2010,9
002167,东方锆业,2010-09-13,5978.16,33.27,2010,9
600572,康恩贝,2010-09-13,7704.00,23.78,2010,9
002429,兆驰股份,2010-09-10,1120.00,2.37,2010,9
002430,杭氧股份,2010-09-10,1420.00,3.54,2010,9
002431,棕榈股份,2010-09-10,600.00,5.00,2010,9
002432,九安医疗,2010-09-10,619.99,5.00,2010,9
002288,超华科技,2010-09-08,480.00,3.49,2010,9
002425,凯撒文化,2010-09-08,540.00,5.05,2010,9
002426,胜利精密,2010-09-08,802.00,2.00,2010,9
002427,尤夫股份,2010-09-08,920.00,5.02,2010,9
002428,云南锗业,2010-09-08,640.00,5.10,2010,9
000623,吉林敖东,2010-09-07,1146.72,2.00,2010,9
002052,同洲电子,2010-09-07,4777.00,13.99,2010,9
002146,荣盛发展,2010-09-07,15200.00,10.60,2010,9
000532,力合股份,2010-09-06,76.31,0.22,2010,9
002032,苏泊尔,2010-09-06,15190.23,26.31,2010,9
600017,日照港,2010-09-06,24951.00,16.52,2010,9
600084,中葡股份,2010-09-06,16977.92,20.96,2010,9
600299,安迪苏,2010-09-06,2058.26,3.94,2010,9
000009,中国宝安,2010-09-03,84.59,0.08,2010,9
000723,美锦能源,2010-09-03,1395.99,10.00,2010,9
002289,*ST宇顺,2010-09-03,2446.33,33.28,2010,9
002290,禾盛新材,2010-09-03,2256.48,14.99,2010,9
002291,星期六,2010-09-03,2184.00,7.81,2010,9
002421,达实智能,2010-09-03,399.99,5.13,2010,9
002422,科伦药业,2010-09-03,1200.00,5.00,2010,9
002423,*ST中特,2010-09-03,1580.00,3.39,2010,9
002424,贵州百灵,2010-09-03,740.00,5.03,2010,9
600550,保变电气,2010-09-03,3136.00,2.69,2010,9
000418,小天鹅A,2010-09-02,81.00,0.15,2010,9
000963,华东医药,2010-09-02,3352.67,7.72,2010,9
002163,中航三鑫,2010-09-01,8707.50,21.67,2010,9
002417,三元达,2010-09-01,600.00,5.00,2010,9
002418,康盛股份,2010-09-01,719.99,5.04,2010,9
002419,天虹商场,2010-09-01,1002.00,2.50,2010,9
002420,毅昌股份,2010-09-01,1260.00,3.14,2010,9
600079,人福医药,2010-09-01,6350.00,13.46,2010,9
600892,大晟文化,2010-09-01,36.68,0.58,2010,9
000564,西安民生,2010-10-29,10.30,0.03,2010,10
000586,汇源通信,2010-10-29,325.00,1.68,2010,10
000630,铜陵有色,2010-10-29,30679.56,23.70,2010,10
000860,顺鑫农业,2010-10-29,20609.40,46.99,2010,10
002006,精功科技,2010-10-29,6071.94,42.17,2010,10
002018,华信国际,2010-10-28,1737.59,5.91,2010,10
300095,华伍股份,2010-10-28,390.00,5.07,2010,10
300096,易联众,2010-10-28,440.00,5.12,2010,10
300097,智云股份,2010-10-28,300.00,5.00,2010,10
300098,高新兴,2010-10-28,342.00,5.00,2010,10
600225,天津松江,2010-10-28,3854.77,6.15,2010,10
600839,四川长虹,2010-10-28,101.84,0.04,2010,10
600697,欧亚集团,2010-10-27,19.89,0.12,2010,10
000966,长源电力,2010-10-25,20722.07,37.40,2010,10
600736,苏州高新,2010-10-25,2325.60,2.64,2010,10
000950,*ST建峰,2010-10-22,17678.74,29.52,2010,10
000616,海航投资,2010-10-21,11909.69,11.99,2010,10
000885,同力水泥,2010-10-21,624.66,2.47,2010,10
002299,圣农发展,2010-10-21,10185.74,24.84,2010,10
002300,太阳电缆,2010-10-21,2702.96,13.45,2010,10
002301,齐心集团,2010-10-21,2850.00,15.26,2010,10
000012,南玻A,2010-10-20,29325.00,14.12,2010,10
002106,莱宝高科,2010-10-20,33.37,0.08,2010,10
002451,摩恩电气,2010-10-20,732.00,5.00,2010,10
002452,长高集团,2010-10-20,500.00,5.00,2010,10
002453,天马精化,2010-10-20,600.00,5.00,2010,10
002454,松芝股份,2010-10-20,1200.00,5.00,2010,10
600498,烽火通信,2010-10-20,3180.00,7.20,2010,10
600800,天津磁卡,2010-10-20,616.88,1.01,2010,10
000506,中润资源,2010-10-19,1319.56,1.70,2010,10
000780,平庄能源,2010-10-19,62294.73,61.42,2010,10
002025,航天电器,2010-10-19,13743.56,41.65,2010,10
002109,*ST兴化,2010-10-19,15516.51,43.29,2010,10
600322,天房发展,2010-10-19,6488.52,5.87,2010,10
600993,马应龙,2010-10-19,5.96,0.04,2010,10
002414,高德红外,2010-10-18,1500.00,5.00,2010,10
002448,中原内配,2010-10-18,470.00,5.08,2010,10
002449,国星光电,2010-10-18,1100.00,5.12,2010,10
002450,康得新,2010-10-18,808.00,5.00,2010,10
600790,轻纺城,2010-10-18,3093.88,5.00,2010,10
002088,鲁阳节能,2010-10-15,93.16,0.40,2010,10
002091,江苏国泰,2010-10-15,5287.50,17.62,2010,10
002164,宁波东力,2010-10-15,10500.00,47.12,2010,10
600337,美克家居,2010-10-15,10867.70,21.28,2010,10
601288,农业银行,2010-10-15,503202.80,1.55,2010,10
000069,华侨城A,2010-10-14,1666.21,0.54,2010,10
000695,滨海能源,2010-10-14,7156.66,32.22,2010,10
002175,东方网络,2010-10-14,3087.93,36.16,2010,10
002176,江特电机,2010-10-13,3411.50,31.46,2010,10
002444,巨星科技,2010-10-13,1270.00,5.01,2010,10
002445,中南文化,2010-10-13,620.00,5.04,2010,10
002446,盛路通信,2010-10-13,520.00,5.09,2010,10
002447,壹桥股份,2010-10-13,339.99,5.07,2010,10
600432,*ST吉恩,2010-10-13,5795.40,7.14,2010,10
601000,唐山港,2010-10-13,4000.00,4.00,2010,10
600766,园城黄金,2010-10-12,5253.00,30.69,2010,10
000953,河池化工,2010-10-11,14449.36,49.14,2010,10
002255,海陆重工,2010-10-11,1840.00,14.25,2010,10
601088,中国神华,2010-10-11,1451103.80,72.96,2010,10
002440,闰土股份,2010-10-08,1476.40,5.00,2010,10
002441,众业达,2010-10-08,580.00,5.00,2010,10
002442,龙星化工,2010-10-08,1000.00,5.00,2010,10
002443,金洲管道,2010-10-08,670.00,5.02,2010,10
300092,科新机电,2010-10-08,460.00,5.05,2010,10
300093,金刚玻璃,2010-10-08,600.00,5.00,2010,10
