
code,name,type,report_date,pre_eps,range
600643,爱建集团,预亏,2003-10-20,0,0%
600082,海泰发展,预增,2003-10-20,0,50%
600816,安信信托,预亏,2003-10-18,0,0%
000993,闽东电力,预减,2003-10-18,0,-50%
600209,罗顿发展,预减,2003-10-18,0,-50%
000859,国风塑业,预减,2003-10-18,0,-50%
000818,方大化工,减亏,2003-10-18,0,0%
600376,首开股份,预减,2003-10-18,0,-50%
600712,南宁百货,预减,2003-10-18,0,-50%
600282,南钢股份,预增,2003-10-18,0,50%
000899,赣能股份,预增,2003-10-17,0,50%
000950,*ST建峰,预亏,2003-10-17,0,0%
600078,澄星股份,预增,2003-10-17,0,50%
600118,中国卫星,预增,2003-10-17,0,50%
600422,昆药集团,预增,2003-10-17,0,50%
000935,四川双马,预减,2003-10-16,0,-50%
000529,广弘控股,预亏,2003-10-16,0,0%
000155,*ST川化,预增,2003-10-16,0,50%
600303,曙光股份,预增,2003-10-16,0,50%
600569,安阳钢铁,预增,2003-10-16,0,50%
600688,上海石化,预增,2003-10-16,0,50%
600872,中炬高新,预减,2003-10-16,0,-50%
600104,上汽集团,预增,2003-10-16,0,50%
600826,兰生股份,预减,2003-10-16,0,-50%
000534,万泽股份,预增,2003-10-15,0,50%
000951,中国重汽,预亏,2003-10-15,0,0%
000617,石油济柴,预增,2003-10-15,0,50%
000004,国农科技,预亏,2003-10-15,0,0%
600190,锦州港,预增,2003-10-15,0,50%
600206,有研新材,预盈,2003-10-15,0,0%
000806,银河生物,预增,2003-10-15,0,50%
000758,中色股份,预减,2003-10-14,0,0%
000410,沈阳机床,预增,2003-10-14,0,100%
600858,银座股份,预增,2003-10-14,0,50%
600599,熊猫金控,预减,2003-10-14,0,-50%
600113,浙江东日,预增,2003-10-14,0,50%
600396,金山股份,预增,2003-10-14,0,50%
600522,中天科技,预减,2003-10-14,0,-50%
600231,凌钢股份,预增,2003-10-14,0,0%
000966,长源电力,预增,2003-10-11,0,50%
000812,陕西金叶,预增,2003-10-11,0,50%
000014,沙河股份,预增,2003-10-11,0,50%
600138,中青旅,预减,2003-10-11,0,-50%
600198,大唐电信,预亏,2003-10-11,0,0%
000608,阳光股份,预增,2003-10-11,0,50%
600415,小商品城,预增,2003-10-10,0,50%
600637,东方明珠,预增,2003-10-10,0,50%
600755,厦门国贸,预增,2003-10-10,0,50%
000799,酒鬼酒,预亏,2003-10-10,0,0%
000728,国元证券,预增,2003-10-09,0,50%
600232,金鹰股份,预增,2003-10-09,0,50%
000069,华侨城A,预增,2003-09-29,0,50%
600660,福耀玻璃,预增,2003-09-29,0,50%
600604,市北高新,预增,2003-09-29,0,100%
000825,太钢不锈,预增,2003-09-26,0,0%
000063,中兴通讯,预增,2003-09-25,0,50%
000022,深赤湾A,预增,2003-09-20,0,50%
600159,大龙地产,预亏,2003-09-12,0,0%
000997,新大陆,预减,2003-09-02,0,-50%
000007,全新好,预减,2003-08-30,0,-50%
000592,平潭发展,预亏,2003-08-30,0,0%
600681,百川能源,预亏,2003-08-30,0,0%
600139,西部资源,预亏,2003-08-30,0,0%
600221,海南航空,预亏,2003-08-30,0,0%
600738,兰州民百,预亏,2003-08-30,0,0%
600615,丰华股份,预亏,2003-08-30,0,0%
600698,湖南天雁,0,2003-08-30,0,0%
600721,*ST百花,预增,2003-08-29,0,50%
600741,华域汽车,预减,2003-08-29,0,-50%
000813,德展健康,预亏,2003-08-29,0,0%
600781,辅仁药业,预亏,2003-08-29,0,0%
600029,南方航空,预亏,2003-08-29,0,0%
600876,洛阳玻璃,预亏,2003-08-29,0,0%
600335,国机汽车,预盈,2003-08-29,0,0%
600593,大连圣亚,预减,2003-08-28,0,0%
600716,凤凰股份,预减,2003-08-28,0,-50%
600213,亚星客车,预亏,2003-08-28,0,0%
600744,华银电力,预亏,2003-08-28,0,-50%
600617,国新能源,预亏,2003-08-28,0,0%
600803,新奥股份,预亏,2003-08-28,0,0%
600653,申华控股,预减,2003-08-28,0,-50%
000882,华联股份,预亏,2003-08-28,0,0%
600800,天津磁卡,预盈,2003-08-28,0,0%
600475,华光股份,预盈,2003-08-28,0,0%
600837,海通证券,预增,2003-08-28,0,50%
600663,陆家嘴,预增,2003-08-28,0,50%
600794,保税科技,预警,2003-08-27,0,0%
000049,德赛电池,预亏,2003-08-27,0,0%
000524,岭南控股,预亏,2003-08-27,0,0%
000029,深深房A,预亏,2003-08-27,0,0%
600844,丹化科技,预亏,2003-08-27,0,0%
000931,中关村,预亏,2003-08-27,0,0%
600053,九鼎投资,预亏,2003-08-27,0,0%
000803,金宇车城,预平,2003-08-27,0,0%
000023,深天地A,预平,2003-08-27,0,0%
000732,泰禾集团,预平,2003-08-27,0,0%
000411,英特集团,预盈,2003-08-27,0,0%
000798,中水渔业,预增,2003-08-27,0,0%
000544,中原环保,预盈,2003-08-26,0,0%
000980,金马股份,减亏,2003-08-26,0,0%
600239,云南城投,预减,2003-08-26,0,0%
000505,*ST珠江,预亏,2003-08-26,0,0%
600369,西南证券,预亏,2003-08-26,0,0%
600136,当代明诚,预亏,2003-08-26,0,0%
600115,东方航空,预亏,2003-08-26,0,0%
000536,华映科技,预亏,2003-08-26,0,0%
600821,津劝业,预盈,2003-08-26,0,0%
600026,中远海能,预增,2003-08-26,0,50%
000710,天兴仪表,预增,2003-08-26,0,50%
600523,贵航股份,预增,2003-08-26,0,50%
600817,*ST宏盛,预增,2003-08-26,0,50%
000586,汇源通信,预增,2003-08-26,0,0%
000537,广宇发展,预亏,2003-08-25,0,0%
600892,大晟文化,预亏,2003-08-25,0,0%
600190,锦州港,预盈,2003-08-25,0,0%
000021,深科技,预增,2003-08-25,0,50%
600028,中国石化,预增,2003-08-25,0,0
600206,有研新材,减亏,2003-08-23,0,0%
600687,刚泰控股,预亏,2003-08-23,0,0%
600754,锦江股份,预减,2003-08-23,0,-50%
600054,黄山旅游,预降,2003-08-23,0,0%
000501,鄂武商A,预警,2003-08-23,0,0%
600850,华东电脑,预亏,2003-08-23,0,0%
000823,超声电子,预亏,2003-08-23,0,0%
000802,北京文化,预亏,2003-08-23,0,0%
000679,大连友谊,预亏,2003-08-23,0,0%
000695,滨海能源,预亏,2003-08-23,0,0%
000788,北大医药,预亏,2003-08-23,0,0%
600723,首商股份,预亏,2003-08-23,0,0%
600734,实达集团,预亏,2003-08-23,0,0%
000593,大通燃气,预盈,2003-08-23,0,0%
600109,国金证券,预增,2003-08-23,0,0%
600886,国投电力,预增,2003-08-23,0,0%
600894,广日股份,预增,2003-08-23,0,50%
600652,游久游戏,预增,2003-08-23,0,0%
000616,海航投资,预增,2003-08-23,0,0%
000040,东旭蓝天,预增,2003-08-23,0,0%
600176,中国巨石,预增,2003-08-23,0,0%
600355,精伦电子,预减,2003-08-22,0,0%
600675,*ST中企,预减,2003-08-22,0,0%
600083,博信股份,预降,2003-08-22,0,-39.93%
600390,*ST金瑞,预减,2003-08-22,0,-50%
600258,首旅酒店,预减,2003-08-22,0,0%
600101,明星电力,预降,2003-08-22,0,0%
000571,新大洲A,预警,2003-08-22,0,0%
000030,富奥股份,预亏,2003-08-22,0,0%
000582,北部湾港,预亏,2003-08-22,0,0%
000672,上峰水泥,预亏,2003-08-22,0,0%
600165,新日恒力,预亏,2003-08-22,0,0%
000603,盛达矿业,预升,2003-08-22,0,0%
000728,国元证券,预增,2003-08-22,0,0%
600408,安泰集团,预增,2003-08-22,0,50%
000668,荣丰控股,预增,2003-08-22,0,50%
000543,皖能电力,预增,2003-08-22,0,50%
600759,洲际油气,预警,2003-08-22,0,0%
600647,同达创业,预亏,2003-08-21,0,0%
000595,宝塔实业,预盈,2003-08-21,0,0%
000533,万家乐,预盈,2003-08-21,0,0%
600742,一汽富维,预减,2003-08-21,0,0%
000809,铁岭新城,预亏,2003-08-21,0,0%
600847,万里股份,预亏,2003-08-21,0,0%
600156,华升股份,预亏,2003-08-21,0,-50%
000708,大冶特钢,预增,2003-08-21,0,50%
600773,西藏城投,预增,2003-08-21,0,0%
000561,烽火电子,预盈,2003-08-20,0,0%
600808,马钢股份,预增,2003-08-20,0,50%
600727,鲁北化工,预减,2003-08-20,0,0%
000721,西安饮食,预降,2003-08-20,0,0%
600498,烽火通信,预减,2003-08-20,0,0%
000716,黑芝麻,预亏,2003-08-20,0,0%
000590,启迪古汉,预亏,2003-08-20,0,0%
000656,金科股份,预升,2003-08-20,0,0%
600769,祥龙电业,预盈,2003-08-20,0,0
000826,启迪桑德,预盈,2003-08-20,0,0%
600551,时代出版,预增,2003-08-20,0,50%
600748,上实发展,预增,2003-08-20,0,50%
600818,中路股份,预增,2003-08-20,0,0%
600362,江西铜业,预增,2003-08-20,0,50%
000717,*ST韶钢,预增,2003-08-20,0,0%
600496,精工钢构,预减,2003-08-19,0,0%
600195,中牧股份,预减,2003-08-19,0,-50%
000006,深振业A,预亏,2003-08-19,0,0%
000552,靖远煤电,预亏,2003-08-19,0,0%
600203,福日电子,预亏,2003-08-19,0,0%
000898,鞍钢股份,预增,2003-08-19,0,50%
600207,安彩高科,预增,2003-08-19,0,50%
600095,哈高科,预增,2003-08-19,0,0%
600869,智慧能源,减亏,2003-08-18,0,0%
600163,中闽能源,预减,2003-08-18,0,-50%
000833,贵糖股份,预减,2003-08-18,0,-50%
000596,古井贡酒,预减,2003-08-18,0,-50%
600790,轻纺城,预减,2003-08-18,0,-50%
000502,绿景控股,预警,2003-08-18,0,0%
000902,新洋丰,预亏,2003-08-18,0,0%
000627,天茂集团,预亏,2003-08-18,0,0%
000760,斯太尔,预亏,2003-08-18,0,0%
600822,上海物贸,预亏,2003-08-18,0,0%
000545,金浦钛业,预盈,2003-08-18,0,0%
600031,三一重工,预增,2003-08-18,0,50%
600618,氯碱化工,预盈,2003-08-16,0,0%
600768,宁波富邦,预增,2003-08-16,0,50%
600234,*ST山水,减亏,2003-08-16,0,0%
600861,北京城乡,预减,2003-08-16,0,0%
600774,汉商集团,预亏,2003-08-16,0,0%
600146,商赢环球,预亏,2003-08-16,0,0%
000697,炼石有色,预减,2003-08-16,0,-50%
000707,双环科技,预减,2003-08-16,0,-50%
000585,东北电气,预减,2003-08-16,0,-50%~0%
000554,泰山石油,预减,2003-08-16,0,-50%
000801,四川九洲,预警,2003-08-16,0,0%
000777,中核科技,减亏,2003-08-16,0,0%
600883,博闻科技,预升,2003-08-16,0,0%
000550,江铃汽车,预增,2003-08-15,0,50%
000820,神雾节能,预降,2003-08-15,0,0%
600501,航天晨光,预降,2003-08-15,0,0%
000509,华塑控股,预警,2003-08-15,0,0%
000670,*ST盈方,预亏,2003-08-15,0,0%
600807,天业股份,预亏,2003-08-15,0,0%
000404,华意压缩,预亏,2003-08-15,0,0%
600862,中航高科,预亏,2003-08-15,0,0%
000523,广州浪奇,预盈,2003-08-15,0,0%
600644,乐山电力,预盈,2003-08-15,0,0%
600791,京能置业,预增,2003-08-15,0,50%
600162,香江控股,预增,2003-08-15,0,50%
000693,ST华泽,预增,2003-08-15,0,0%
000978,桂林旅游,预减,2003-08-14,0,0%
000981,银亿股份,预降,2003-08-14,0,0%
600266,北京城建,预减,2003-08-14,0,-50%
000948,南天信息,预降,2003-08-14,0,0%
000557,西部创业,预警,2003-08-14,0,0%
000797,中国武夷,预亏,2003-08-14,0,0%
600208,新湖中宝,预亏,2003-08-14,0,0%
000553,沙隆达A,预盈,2003-08-14,0,0%
000829,天音控股,预增,2003-08-14,0,0%
000713,丰乐种业,预增,2003-08-14,0,0%
600785,新华百货,预盈,2003-08-14,0,0%
600875,东方电气,预盈,2003-08-13,0,0%
600792,云煤能源,预增,2003-08-13,0,0%
000950,*ST建峰,减亏,2003-08-13,0,0%
000600,建投能源,预亏,2003-08-13,0,0%
000856,*ST冀装,预亏,2003-08-13,0,0%
000949,新乡化纤,预增,2003-08-13,0,50%
600784,鲁银投资,预增,2003-08-13,0,0%
600383,金地集团,预增,2003-08-13,0,0%
000848,承德露露,预减,2003-08-12,0,0%
600619,海立股份,预减,2003-08-12,0,-50%
000025,特力A,预警,2003-08-12,0,0%
600691,阳煤化工,预亏,2003-08-12,0,0%
000661,长春高新,预亏,2003-08-12,0,0%
600137,浪莎股份,预亏,2003-08-12,0,0%
600313,农发种业,预亏,2003-08-12,0,0%
600359,新农开发,预盈,2003-08-12,0,0%
600107,美尔雅,预盈,2003-08-12,0,0%
000402,金融街,预增,2003-08-12,0,50%
000150,宜华健康,预增,2003-08-12,0,50%
000663,永安林业,预增,2003-08-12,0,50%
000800,一汽轿车,预增,2003-08-12,0,50%
600622,嘉宝集团,预增,2003-08-12,0,0%
600809,山西汾酒,预增,2003-08-12,0,0%
000667,美好置业,预增,2003-08-09,0,0%
600168,武汉控股,预减,2003-08-09,0,-50%
000711,京蓝科技,预减,2003-08-09,0,-50%
000953,河池化工,预亏,2003-08-09,0,0%
600695,绿庭投资,预盈,2003-08-09,0,0%
000567,海德股份,预增,2003-08-09,0,0%
000576,广东甘化,预增,2003-08-09,0,0%
600365,通葡股份,预平,2003-08-08,0,0%
600112,天成控股,减亏,2003-08-08,0,0%
600658,电子城,预亏,2003-08-08,0,0%
600605,汇通能源,预增,2003-08-08,0,0%
000928,中钢国际,预盈,2003-08-08,0,0%
000669,金鸿能源,预盈,2003-08-08,0,0%
600623,华谊集团,预盈,2003-08-08,0,0%
000662,天夏智慧,预增,2003-08-08,0,50%
600250,南纺股份,预增,2003-08-08,0,50%
600069,银鸽投资,预增,2003-08-08,0,0%
600620,天宸股份,预增,2003-08-08,0,0%
600123,兰花科创,预增,2003-08-08,0,100%
000678,襄阳轴承,预盈,2003-08-07,0,0%
000570,苏常柴A,预盈,2003-08-07,0,0%
600624,复旦复华,预盈,2003-08-06,0,0%
600167,联美控股,预减,2003-08-06,0,-50%
600793,宜宾纸业,减亏,2003-08-06,0,0%
600864,哈投股份,预盈,2003-08-06,0,0%
600057,象屿股份,预增,2003-08-06,0,0%
600307,酒钢宏兴,预增,2003-08-05,0,0%
000682,东方电子,预盈,2003-08-05,0,0%
000055,方大集团,预盈,2003-08-05,0,0%
600616,金枫酒业,预增,2003-08-05,0,100%
600863,内蒙华电,预增,2003-08-05,0,0%
600130,波导股份,预升,2003-08-02,0,0%
600052,浙江广厦,预亏,2003-08-02,0,0%
000783,长江证券,预增,2003-08-02,0,0%
000528,柳工,预增,2003-08-02,0,50%
600889,南京化纤,预增,2003-08-02,0,50%
000061,农产品,预减,2003-08-01,0,0%
000606,*ST易桥,预减,2003-08-01,0,-50%
600735,新华锦,减亏,2003-07-31,0,50%
600385,山东金泰,预亏,2003-07-31,0,0%
000488,晨鸣纸业,预增,2003-07-31,0,50%
600521,华海药业,预增,2003-07-31,0,50%
600267,海正药业,预增,2003-07-31,0,100%
000633,*ST合金,预增,2003-07-30,0,50%
000407,胜利股份,预平,2003-07-30,0,0%
000019,深深宝A,预亏,2003-07-30,0,0%
000566,海南海药,预盈,2003-07-30,0,0%
600877,中国嘉陵,预盈,2003-07-30,0,0%
000918,嘉凯城,预增,2003-07-30,0,50%
000960,锡业股份,预增,2003-07-30,0,50%
000982,中银绒业,预亏,2003-07-29,0,0%
600629,华建集团,预亏,2003-07-29,0,0%
600740,山西焦化,预增,2003-07-29,0,0%
000762,西藏矿业,预盈,2003-07-29,0,0%
600386,北巴传媒,预减,2003-07-29,0,-50%
600893,中航动力,预盈,2003-07-29,0,0%
600448,华纺股份,预增,2003-07-29,0,0%
600581,*ST八钢,预增,2003-07-28,0,50%
000558,莱茵体育,预亏,2003-07-26,0,0%
600061,国投安信,预亏,2003-07-26,0,0%
000791,甘肃电投,预亏,2003-07-26,0,0%
600569,安阳钢铁,预增,2003-07-26,0,0%
000970,中科三环,预增,2003-07-26,0,50%
600399,抚顺特钢,预减,2003-07-24,0,-50%
600333,长春燃气,预增,2003-07-24,0,0%
000043,中航地产,预降,2003-07-23,0,-50%
600853,龙建股份,预增,2003-07-23,0,0%
600126,杭钢股份,预增,2003-07-23,0,0%
000008,神州高铁,预警,2003-07-22,0,0%
000610,西安旅游,预亏,2003-07-22,0,0%
600019,宝钢股份,预增,2003-07-22,0,0%
600138,中青旅,预减,2003-07-19,0,0%
600873,梅花生物,预亏,2003-07-18,0,0%
000526,紫光学大,预盈,2003-07-18,0,0%
000625,长安汽车,预增,2003-07-18,0,50%
000767,漳泽电力,预增,2003-07-18,0,0%
000514,渝开发,预增,2003-07-18,0,50%
600802,福建水泥,预增,2003-07-18,0,0%
600763,通策医疗,预亏,2003-07-16,0,0%
000888,峨眉山A,预减,2003-07-15,0,0%
600783,鲁信创投,预亏,2003-07-15,0,0%
600016,民生银行,预增,2003-07-15,0,50%
600196,复星医药,预增,2003-07-11,0,0%
600780,通宝能源,预增,2003-07-10,0,0%
600710,*ST常林,预增,2003-07-10,0,0%
600309,万华化学,预增,2003-07-10,0,50%
600615,丰华股份,预亏,2004-04-23,0.0,0%
600239,云南城投,预亏,2004-05-28,0.0,0%
600623,华谊集团,预升,2004-04-29,0.0,0%
600053,九鼎投资,预亏,2004-04-20,0.0,0%
000760,斯太尔,预亏,2004-04-28,0.0,0%
000799,酒鬼酒,预亏,2004-04-27,0.0,0%
600891,秋林集团,预亏,2004-04-20,0.0,0%
600182,S佳通,预亏,2004-04-19,0.0,0%
000880,潍柴重机,预亏,2004-04-24,0.0,0%
600613,神奇制药,预亏,2004-04-10,0.0,0%
600712,南宁百货,预亏,2004-04-23,0.0,0%
600862,中航高科,预亏,2004-04-16,0.0,0%
000951,中国重汽,预亏,2004-04-21,0.0,0%
600193,创兴资源,预亏,2004-04-20,0.0,0%
600816,安信信托,预亏,2004-04-20,0.01,0%
600715,文投控股,预盈,2004-04-19,0.0,0%
600764,中电广通,预增,2004-04-16,0.0,50%
600630,龙头股份,预减,2004-04-15,0.0,-50%
600086,东方金钰,预亏,2004-04-15,0.0,0%
600890,中房股份,预盈,2004-04-15,0.0,0%
600735,新华锦,预亏,2004-04-14,0.0,0%
600116,三峡水利,预亏,2004-04-14,0.0,0%
600077,宋都股份,预亏,2004-04-13,0.0,0%
000995,*ST皇台,预亏,2004-04-13,0.0,0%
600790,轻纺城,预盈,2004-04-13,0.0,0%
600599,熊猫金控,预减,2004-04-10,0.0,-50%
600062,华润双鹤,预减,2004-04-10,0.0,-50%
600864,哈投股份,预亏,2004-04-10,0.0,0%
600643,爱建集团,预亏,2004-04-10,0.0,0%
000631,顺发恒业,预亏,2004-04-09,0.0,0%
000638,万方发展,预亏,2004-04-09,0.0,0%
000557,西部创业,预亏,2004-04-08,0.0,0%
600723,首商股份,预亏,2004-04-08,0.0,0%
000020,深华发A,预亏,2004-04-08,0.0,0%
000927,一汽夏利,预降,2004-04-08,0.0,0%
000695,滨海能源,预亏,2004-03-24,0.0,0%
000727,华东科技,预减,2004-04-06,0.0,-50%
000732,泰禾集团,预减,2004-04-06,0.0,-50%
600133,东湖高新,预降,2004-04-06,0.0,0%
600228,昌九生化,预亏,2004-04-06,0.0,0%
000691,ST亚太,预亏,2004-04-06,0.0,0%
000738,中航动控,预盈,2004-04-06,0.0,0
600090,同济堂,预亏,2004-04-05,0.0,0%
600072,钢构工程,预减,2004-04-05,0.0,-50%
000506,中润资源,预增,2004-04-03,0.0,50%
000563,陕国投A,预亏,2004-04-03,0.0,0%
000536,华映科技,预亏,2004-04-02,0.0,0%
600222,太龙药业,预增,2004-04-02,0.0,50%
600116,三峡水利,预亏,2004-04-01,0.0,0%
000766,通化金马,预亏,2004-04-01,0.0,0%
000683,远兴能源,预亏,2004-04-01,0.0,0%
000592,平潭发展,预亏,2004-03-26,0.0,0%
000816,智慧农业,预亏,2004-03-26,0.0,0%
000921,海信科龙,预增,2004-03-26,0.0,50%
600835,上海机电,预增,2004-03-24,0.0,50%
600755,厦门国贸,预增,2004-03-24,0.0,50%
600613,神奇制药,预亏,2004-03-23,0.0,0%
000836,鑫茂科技,预亏,2004-03-23,0.0,0%
000703,恒逸石化,预亏,2004-03-23,0.0,0%
600159,大龙地产,预盈,2004-03-23,0.0,0%
000692,惠天热电,预增,2004-03-23,0.0,50%
600862,中航高科,预亏,2004-03-22,0.0,0%
600757,长江传媒,预增,2004-03-20,0.0,50%
600369,西南证券,预亏,2004-03-19,0.0,0%
600863,内蒙华电,预升,2004-03-19,0.0,0%
000902,新洋丰,预亏,2004-03-18,0.0,0%
600891,秋林集团,预亏,2004-03-18,0.0,0%
600706,曲江文旅,预增,2004-03-17,0.0,50%
600198,大唐电信,预亏,2004-03-16,0.0,0%
600335,国机汽车,预亏,2004-03-16,0.0,0%
600749,西藏旅游,预盈,2004-03-16,0.0,0%
600053,九鼎投资,预亏,2004-03-06,0.0,0%
600853,龙建股份,预升,2004-03-15,0.0,0%
000782,美达股份,预减,2004-03-13,0.0,-50%
600573,惠泉啤酒,预降,2004-03-13,0.0,0%
000409,山东地矿,预亏,2004-03-13,0.0,0%
000561,烽火电子,预亏,2004-03-13,0.0,0%
600475,华光股份,预增,2004-03-13,0.0,50%
600615,丰华股份,预亏,2004-03-12,0.0,0%
000791,甘肃电投,预亏,2004-03-12,0.0,0%
600448,华纺股份,预盈,2004-03-12,0.0,0%
600793,宜宾纸业,预盈,2004-03-12,0.0,0%
600519,贵州茅台,预增,2004-03-12,0.0,50%
000531,穗恒运A,预增,2004-03-12,0.0,50%
600058,五矿发展,预增,2004-03-11,0.0,50%
000862,银星能源,预亏,2004-03-10,0.0,0%
600148,长春一东,预升,2004-03-09,0.0,43.33%
600388,龙净环保,预增,2004-03-09,0.0,50%
000514,渝开发,预增,2004-03-09,0.0,50%
000669,金鸿能源,预减,2004-03-05,0.0,-50%
000409,山东地矿,预亏,2004-03-03,0.0,0%
600432,*ST吉恩,预增,2004-03-04,0.0,50%
600569,安阳钢铁,预增,2004-03-03,0.0,50%
600533,栖霞建设,预增,2004-03-02,0.0,50%
000066,长城电脑,预增,2004-03-02,0.0,50%
600751,天海投资,预亏,2004-03-01,0.0,0
600804,鹏博士,预增,2004-02-28,0.0,200%
000776,广发证券,预亏,2004-02-28,0.0,0%
000526,紫光学大,预减,2004-02-28,0.0,-50%
600275,武昌鱼,预减,2004-02-28,0.0,-50%
600053,九鼎投资,预亏,2004-02-27,0.0,0%
600615,丰华股份,预亏,2004-02-27,0.0,0%
600862,中航高科,预亏,2004-02-26,0.0,0%
600812,华北制药,预增,2004-02-26,0.0,50%
600137,浪莎股份,预盈,2004-02-20,0.0,0%
600551,时代出版,预亏,2004-02-25,0.0,0%
600396,金山股份,预增,2004-02-25,0.0,50%
600393,粤泰股份,预减,2004-02-24,0.0,-50%
000982,中银绒业,预盈,2004-02-24,0.0,0%
600193,创兴资源,预减,2004-02-23,0.0,-50%
000036,华联控股,预减,2004-02-21,0.0,-50%
600671,天目药业,预亏,2004-02-21,0.0,0%
600512,腾达建设,预增,2004-02-21,0.0,50%
600307,酒钢宏兴,预增,2004-02-20,0.0,100%
600563,法拉电子,预增,2004-02-20,0.0,50%
600778,友好集团,预减,2004-02-19,0.0,-50%
000606,*ST易桥,预减,2004-02-19,0.0,-50%
600892,大晟文化,预亏,2004-02-19,0.0,0%
600872,中炬高新,预增,2004-02-19,0.0,50%
600853,龙建股份,预降,2004-02-18,0.0,0%
600898,三联商社,预增,2004-02-18,0.0,50%
600490,鹏欣资源,预降,2004-02-17,0.0,0%
600213,亚星客车,预亏,2004-02-17,0.0,0%
600390,*ST金瑞,预亏,2004-02-17,0.0,0%
000993,闽东电力,预亏,2004-02-17,0.0,0%
600203,福日电子,预亏,2004-02-17,0.0,0%
000885,同力水泥,预盈,2004-02-17,0.0,0%
600333,长春燃气,预增,2004-02-17,0.0,50%
600680,上海普天,预增,2004-02-17,0.0,50%
600619,海立股份,预增,2004-02-16,0.0,50%
600610,中毅达,预减,2004-02-16,0.0,-50%
600883,博闻科技,预警,2004-02-14,0.0,0%
600665,天地源,预增,2004-02-14,0.0,50%
000034,神州数码,预盈,2004-02-13,0.0,0%
000868,安凯客车,预盈,2004-02-12,0.0,0%
600079,人福医药,预增,2004-02-12,0.0,50%
600199,金种子酒,预亏,2004-02-11,0.0,0%
600801,华新水泥,预增,2004-02-11,0.0,50%
600815,厦工股份,预增,2004-02-11,0.0,50%
000548,湖南投资,预增,2004-02-11,0.0,50%
