code,name,industry
601002,晋亿实业,['机械行业']
601003,柳钢股份,['钢铁行业']
601005,重庆钢铁,['钢铁行业']
601006,大秦铁路,['交通运输']
601007,金陵饭店,['酒店旅游']
601008,连云港,['交通运输']
601009,南京银行,['金融行业']
601010,文峰股份,['商业百货']
601011,宝泰隆,['煤炭行业']
601012,隆基股份,['电子器件']
601015,陕西黑猫,['煤炭行业']
601016,节能风电,['电力行业']
601018,宁波港,['交通运输']
601021,春秋航空,['交通运输']
601028,玉龙股份,['钢铁行业']
601038,一拖股份,['机械行业']
601058,赛轮金宇,['汽车制造']
601088,中国神华,['煤炭行业']
601098,中南传媒,['传媒娱乐']
601099,太平洋,['金融行业']
601100,恒立液压,['机械行业']
601101,昊华能源,['煤炭行业']
601106,中国一重,['机械行业']
601107,四川成渝,['公路桥梁']
601111,中国国航,['交通运输']
601113,华鼎股份,['化纤行业']
601116,三江购物,['商业百货']
601117,中国化学,['建筑建材']
601118,海南橡胶,['化工行业']
601126,四方股份,['发电设备']
601137,博威合金,['有色金属']
601139,深圳燃气,['供水供气']
601158,重庆水务,['供水供气']
601166,兴业银行,['金融行业']
601168,西部矿业,['有色金属']
601169,北京银行,['金融行业']
601177,杭齿前进,['机械行业']
601179,中国西电,['发电设备']
601186,中国铁建,['建筑建材']
601188,龙江交通,['公路桥梁']
601198,东兴证券,['金融行业']
601199,江南水务,['供水供气']
601208,东材科技,['化工行业']
601216,君正集团,['化工行业']
601218,吉鑫科技,['机械行业']
601222,林洋能源,['仪器仪表']
601225,陕西煤业,['煤炭行业']
601226,华电重工,['机械行业']
601229,上海银行,['次新股']
601231,环旭电子,['电子器件']
601233,桐昆股份,['化纤行业']
601238,广汽集团,['汽车制造']
601258,庞大集团,['汽车制造']
601288,农业银行,['金融行业']
601311,骆驼股份,['电器行业']
601313,江南嘉捷,['交通运输']
601318,中国平安,['金融行业']
601328,交通银行,['金融行业']
601333,广深铁路,['交通运输']
601336,新华保险,['金融行业']
601339,百隆东方,['纺织行业']
601369,陕鼓动力,['机械行业']
601375,中原证券,['次新股']
601377,兴业证券,['金融行业']
601390,中国中铁,['建筑建材']
601398,工商银行,['金融行业']
601515,东风股份,['印刷包装']
601518,吉林高速,['公路桥梁']
601519,大智慧,['电子信息']
601555,东吴证券,['金融行业']
601558,华锐风电,['发电设备']
601566,九牧王,['服装鞋类']
601567,三星医疗,['仪器仪表']
601579,会稽山,['酿酒行业']
601588,北辰实业,['房地产']
601599,鹿港文化,['纺织行业']
601600,中国铝业,['有色金属']
601601,中国太保,['金融行业']
601607,上海医药,['商业百货']
601608,中信重工,['机械行业']
601616,广电电气,['电器行业']
601618,中国中冶,['建筑建材']
601628,中国人寿,['金融行业']
601633,长城汽车,['汽车制造']
601636,旗滨集团,['玻璃行业']
601666,平煤股份,['煤炭行业']
601668,中国建筑,['建筑建材']
601669,中国电建,['建筑建材']
601677,明泰铝业,['有色金属']
601678,滨化股份,['化工行业']
601688,华泰证券,['金融行业']
601689,拓普集团,['汽车制造']
601699,潞安环能,['煤炭行业']
601700,风范股份,['发电设备']
601717,郑煤机,['机械行业']
601718,际华集团,['服装鞋类']
601727,上海电气,['发电设备']
601766,中国中车,['交通运输']
601777,力帆股份,['摩托车']
601788,光大证券,['金融行业']
601789,宁波建工,['建筑建材']
601798,蓝科高新,['机械行业']
601799,星宇股份,['汽车制造']
601800,中国交建,['建筑建材']
601801,皖新传媒,['传媒娱乐']
601808,中海油服,['石油行业']
601818,光大银行,['金融行业']
601857,中国石油,['石油行业']
601866,中远海发,['交通运输']
601872,招商轮船,['交通运输']
601877,正泰电器,['发电设备']
601880,大连港,['交通运输']
601886,江河集团,['建筑建材']
601888,中国国旅,['酒店旅游']
601890,亚星锚链,['船舶制造']
601898,中煤能源,['煤炭行业']
601899,紫金矿业,['有色金属']
601901,方正证券,['金融行业']
601908,京运通,['电子器件']
601918,*ST新集,['煤炭行业']
601919,中远海控,['交通运输']
601928,凤凰传媒,['传媒娱乐']
601929,吉视传媒,['传媒娱乐']
601933,永辉超市,['商业百货']
601939,建设银行,['金融行业']
601958,金钼股份,['有色金属']
601965,中国汽研,['汽车制造']
601969,海南矿业,['钢铁行业']
601988,中国银行,['金融行业']
601989,中国重工,['船舶制造']
601991,大唐发电,['电力行业']
601992,金隅股份,['水泥行业']
601996,丰林集团,['农林牧渔']
601998,中信银行,['金融行业']
601999,出版传媒,['传媒娱乐']
603000,人民网,['电子信息']
603001,奥康国际,['服装鞋类']
603002,宏昌电子,['化工行业']
603003,龙宇燃油,['石油行业']
603005,晶方科技,['电子器件']
603006,联明股份,['汽车制造']
603008,喜临门,['家具行业']
603009,北特科技,['汽车制造']
603010,万盛股份,['化工行业']
603011,合锻智能,['机械行业']
603012,创力集团,['机械行业']
603015,弘讯科技,['电器行业']
603017,中衡设计,['建筑建材']
603018,中设集团,['建筑建材']
603019,中科曙光,['电子信息']
603020,爱普股份,['食品行业']
603021,山东华鹏,['玻璃行业']
603022,新通联,['其它行业']
603023,威帝股份,['其它行业']
603025,大豪科技,['电子信息']
603026,石大胜华,['其它行业']
603030,全筑股份,['建筑建材']
603032,德新交运,['次新股']
603033,三维股份,['次新股']
603035,常熟汽饰,['次新股']
603036,如通股份,['次新股']
603039,N泛微,['次新股']
603058,永吉股份,['次新股']
603077,和邦生物,['化工行业']
603088,宁波精达,['机械行业']
603098,森特股份,['次新股']
603099,长白山,['酒店旅游']
603100,川仪股份,['仪器仪表']
603108,润达医疗,['其它行业']
603111,康尼机电,['交通运输']
603116,红蜻蜓,['其它行业']
603118,共进股份,['电子器件']
603123,翠微股份,['商业百货']
603126,中材节能,['环保行业']
603128,华贸物流,['交通运输']
603158,腾龙股份,['汽车制造']
603166,福达股份,['汽车制造']
603167,渤海轮渡,['交通运输']
603168,莎普爱思,['生物制药']
603169,兰石重装,['机械行业']
603186,华正新材,['次新股']
603188,亚邦股份,['化工行业']
603198,迎驾贡酒,['其它行业']
603199,九华旅游,['酒店旅游']
603218,日月股份,['次新股']
603222,济民制药,['生物制药']
603227,雪峰科技,['其它行业']
603228,景旺电子,['次新股']
603239,浙江仙通,['次新股']
603266,天龙股份,['次新股']
603268,松发股份,['陶瓷行业']
603288,海天味业,['食品行业']
603298,杭叉集团,['次新股']
603300,华铁科技,['其它行业']
603306,华懋科技,['汽车制造']
603308,应流股份,['机械行业']
603309,维力医疗,['医疗器械']
603311,金海环境,['其它行业']
603315,福鞍股份,['机械行业']
603318,派思股份,['机械行业']
603319,湘油泵,['次新股']
603323,吴江银行,['次新股']
603328,依顿电子,['电子器件']
603333,明星电缆,['发电设备']
603336,宏辉果蔬,['次新股']
603338,浙江鼎力,['机械行业']
603355,莱克电气,['机械行业']
603366,日出东方,['家电行业']
603368,柳州医药,['商业百货']
603369,今世缘,['酿酒行业']
603389,亚振家居,['次新股']
603416,信捷电气,['次新股']
603444,吉比特,['次新股']
603456,九洲药业,['生物制药']
603518,维格娜丝,['服装鞋类']
603519,立霸股份,['家电行业']
603555,贵人鸟,['服装鞋类']
603558,健盛集团,['纺织行业']
603559,中通国脉,['次新股']
603566,普莱柯,['其它行业']
603567,珍宝岛,['生物制药']
603568,伟明环保,['其它行业']
603577,汇金通,['次新股']
603579,荣泰健康,['次新股']
603585,苏利股份,['次新股']
603588,高能环境,['环保行业']
603598,引力传媒,['其它行业']
603599,广信股份,['农药化肥']
603600,永艺股份,['家具行业']
603601,再升科技,['玻璃行业']
603606,东方电缆,['电器行业']
603609,禾丰牧业,['农林牧渔']
603611,诺力股份,['交通运输']
603618,杭电股份,['发电设备']
603628,清源股份,['次新股']
603633,徕木股份,['次新股']
603636,南威软件,['电子信息']
603639,海利尔,['次新股']
603660,苏州科达,['次新股']
603669,灵康药业,['其它行业']
603678,火炬电子,['电子器件']
603686,龙马环卫,['环保行业']
603688,石英股份,['其它行业']
603689,皖天然气,['次新股']
603690,N至纯,['次新股']
603698,航天工程,['机械行业']
603699,纽威股份,['机械行业']
603703,盛洋科技,['电器行业']
603708,家家悦,['次新股']
603718,海利生物,['其它行业']
603727,博迈科,['次新股']
603729,龙韵股份,['印刷包装']
603766,隆鑫通用,['摩托车']
603788,宁波高发,['汽车制造']
603789,星光农机,['机械行业']
603806,福斯特,['塑料制品']
603808,歌力思,['服装鞋类']
603818,曲美家居,['家具行业']
603819,神力股份,['次新股']
603823,百合花,['次新股']
603828,柯利达,['建筑建材']
603858,步长制药,['次新股']
603869,北部湾旅,['酒店旅游']
603877,太平鸟,['次新股']
603878,武进不锈,['次新股']
603883,老百姓,['商业百货']
603885,吉祥航空,['其它行业']
603886,元祖股份,['次新股']
603889,新澳股份,['纺织行业']
603898,好莱客,['家具行业']
603900,通灵珠宝,['次新股']
603901,永创智能,['其它行业']
603918,金桥信息,['其它行业']
603928,兴业股份,['次新股']
603929,亚翔集成,['次新股']
603939,益丰药房,['商业百货']
603968,醋化股份,['其它行业']
603969,银龙股份,['建筑建材']
603987,康德莱,['次新股']
603988,中电电机,['电器行业']
603989,艾华集团,['其它行业']
603990,麦迪科技,['次新股']
603997,继峰股份,['汽车制造']
603998,方盛制药,['生物制药']
900901,云赛Ｂ股,['其它行业']
900902,市北B股,['其它行业']
900903,大众Ｂ股,['其它行业']
900904,神奇B股,['其它行业']
900905,老凤祥Ｂ,['其它行业']
900906,中毅达B,['其它行业']
900907,鼎立Ｂ股,['其它行业']
900908,氯碱Ｂ股,['其它行业']
900909,华谊B股,['其它行业']
900910,海立Ｂ股,['其它行业']
900911,金桥Ｂ股,['其它行业']
900912,外高Ｂ股,['其它行业']
900913,国新B股,['其它行业']
900914,锦投Ｂ股,['其它行业']
900915,中路Ｂ股,['其它行业']
900916,凤凰B股,['其它行业']
900917,海欣Ｂ股,['其它行业']
900918,耀皮Ｂ股,['其它行业']
900919,绿庭B股,['其它行业']
900920,上柴Ｂ股,['其它行业']
900921,丹科Ｂ股,['其它行业']
900922,三毛B股,['其它行业']
900923,百联Ｂ股,['其它行业']
900924,上工Ｂ股,['其它行业']
900925,机电Ｂ股,['其它行业']
900926,宝信Ｂ,['其它行业']
900927,物贸Ｂ股,['其它行业']
900928,临港B股,['其它行业']
900929,锦旅Ｂ股,['其它行业']
900930,沪普天Ｂ,['其它行业']
900932,陆家Ｂ股,['其它行业']
900933,华新Ｂ股,['其它行业']
900934,锦江Ｂ股,['其它行业']
900935,阳晨Ｂ股,['其它行业']
900936,鄂资Ｂ股,['其它行业']
900937,华电Ｂ股,['其它行业']
900938,天海B,['其它行业']
900939,汇丽B,['其它行业']
900940,大名城B,['其它行业']
900941,东信Ｂ股,['其它行业']
900942,黄山Ｂ股,['其它行业']
900943,开开Ｂ股,['其它行业']
900945,海航Ｂ股,['其它行业']
900946,天雁B股,['其它行业']
900947,振华Ｂ股,['其它行业']
900948,伊泰Ｂ股,['其它行业']
900951,大化B股,['其它行业']
900952,锦港Ｂ股,['其它行业']
900953,凯马Ｂ,['其它行业']
900955,海创B股,['其它行业']
900956,东贝Ｂ股,['其它行业']
900957,凌云Ｂ股,['其它行业']
